Evento;Sitio;Fecha;Ronda;Blancas;Negras;Resultado;ELO Blancas;ELO Negras;Apertura;Movimientos;Lista_movimientos;Número de movimientos;Apertura_10_movimientos
Rated rapid game;https://lichess.org/dRKYAdZ8;2023.12.16;?;djgj49866;Salvaje_Unitario;1-0;1268;1240;;e4 e5 Nf3 Nc6 c3 Nf6 d3 d5 exd5 Nxd5 c4 Ndb4 Nc3 Nd4 Nxe5 Qe7 f4 f6 Be3 Nbc2+ Kd2 Nxa1 Bxd4 fxe5 fxe5 Qg5+ Be3 Qxe5 Qxa1 Bc5 Bxc5 Qxc5 a3 Qf2+ Kc1 O-O Kb1 Re8 Ne4 Qe1+ Ka2 Qxa1+ Kxa1 Bf5 b4 Bxe4 dxe4 Rxe4 Bd3 Re3 Bc2 Rxa3+ Kb2 Re3 c5 Rae8 Bb3+ Kh8 Rd1 R8e4 Bd5 Rxb4+ Kc2 c6 Bf7 Re2+ Kc3 Rbe4 Rd8+ Re8 Bxe8 Rxe8 Rxe8#;['e4', 'e5', 'Nf3', 'Nc6', 'c3', 'Nf6', 'd3', 'd5', 'exd5', 'Nxd5', 'c4', 'Ndb4', 'Nc3', 'Nd4', 'Nxe5', 'Qe7', 'f4', 'f6', 'Be3', 'Nbc2+', 'Kd2', 'Nxa1', 'Bxd4', 'fxe5', 'fxe5', 'Qg5+', 'Be3', 'Qxe5', 'Qxa1', 'Bc5', 'Bxc5', 'Qxc5', 'a3', 'Qf2+', 'Kc1', 'O-O', 'Kb1', 'Re8', 'Ne4', 'Qe1+', 'Ka2', 'Qxa1+', 'Kxa1', 'Bf5', 'b4', 'Bxe4', 'dxe4', 'Rxe4', 'Bd3', 'Re3', 'Bc2', 'Rxa3+', 'Kb2', 'Re3', 'c5', 'Rae8', 'Bb3+', 'Kh8', 'Rd1', 'R8e4', 'Bd5', 'Rxb4+', 'Kc2', 'c6', 'Bf7', 'Re2+', 'Kc3', 'Rbe4', 'Rd8+', 'Re8', 'Bxe8', 'Rxe8', 'Rxe8#'];73;e4 e5 Nf3 Nc6 c3 Nf6 d3 d5 exd5 Nxd5
Rated rapid game;https://lichess.org/PrVbCrTs;2023.12.16;?;Salvaje_Unitario;dbamm;1-0;1234;1220;;e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Bc5 O-O Qd4 Nd3 Nf6 e5 Ng4 c3 Qd7 Nxc5 Qf5 d4 Qh5 h3 Nf6 Qxh5 Nxh5 Re1 O-O Nd2 Nf4 Nde4 Ng6 Re3 Bf5 g4 Bxe4 Rxe4 b6 Nd7 Rfd8 e6 fxe6 Ne5 Nxe5 Rxe5 c5 Bg5 Rd5 Rxd5 exd5 dxc5 bxc5 Re1 d4 cxd4 cxd4 Re7 c5 Rd7 h6 Bh4 Rf8 Rd5 Rf3 Kg2 Rd3 Rxc5 g5 Bg3 Rd2 Rc8+ Kg7 Be5+ Kg6 Rc6+ Kh7 Rd6 d3 Rxa6 Re2 Bc3 d2 Rd6 h5 Bxd2 hxg4 hxg4 Re4 Bxg5 Rxg4+ Kf3 Rxg5 Rd7+ Kg6 Rd6+ Kh5 Kf4 Rg4+ Kf5 Rg5+ Kf6 Rg6+ Ke5 Rg5+ Kf6 Rg6+ Ke7 Rg7+ Kf8 Rg5 f4 Rf5+ Ke7 Rxf4 a3 Re4+ Re6 Ra4 Re5+ Kg6 Re6+ Kf5 Rf6+ Ke5 Re6+ Kd5 Rd6+ Ke5 Re6+ Kd5 Kf6 Rf4+ Kg5 Rd4 Re3 Ra4 Kf5 Kd4 Re4+ Kc5 Rxa4 Kb5 Rh4 Kc5 b4+ Kb5 Rh5 Ka4 Ke4 Kxa3 b5 Ka4 b6 Kb4 b7 Kc4 b8=Q Kc3 Qe5+ Kd2 Rh2+ Kd1 Qa1#;['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Bxc6', 'dxc6', 'Nxe5', 'Bc5', 'O-O', 'Qd4', 'Nd3', 'Nf6', 'e5', 'Ng4', 'c3', 'Qd7', 'Nxc5', 'Qf5', 'd4', 'Qh5', 'h3', 'Nf6', 'Qxh5', 'Nxh5', 'Re1', 'O-O', 'Nd2', 'Nf4', 'Nde4', 'Ng6', 'Re3', 'Bf5', 'g4', 'Bxe4', 'Rxe4', 'b6', 'Nd7', 'Rfd8', 'e6', 'fxe6', 'Ne5', 'Nxe5', 'Rxe5', 'c5', 'Bg5', 'Rd5', 'Rxd5', 'exd5', 'dxc5', 'bxc5', 'Re1', 'd4', 'cxd4', 'cxd4', 'Re7', 'c5', 'Rd7', 'h6', 'Bh4', 'Rf8', 'Rd5', 'Rf3', 'Kg2', 'Rd3', 'Rxc5', 'g5', 'Bg3', 'Rd2', 'Rc8+', 'Kg7', 'Be5+', 'Kg6', 'Rc6+', 'Kh7', 'Rd6', 'd3', 'Rxa6', 'Re2', 'Bc3', 'd2', 'Rd6', 'h5', 'Bxd2', 'hxg4', 'hxg4', 'Re4', 'Bxg5', 'Rxg4+', 'Kf3', 'Rxg5', 'Rd7+', 'Kg6', 'Rd6+', 'Kh5', 'Kf4', 'Rg4+', 'Kf5', 'Rg5+', 'Kf6', 'Rg6+', 'Ke5', 'Rg5+', 'Kf6', 'Rg6+', 'Ke7', 'Rg7+', 'Kf8', 'Rg5', 'f4', 'Rf5+', 'Ke7', 'Rxf4', 'a3', 'Re4+', 'Re6', 'Ra4', 'Re5+', 'Kg6', 'Re6+', 'Kf5', 'Rf6+', 'Ke5', 'Re6+', 'Kd5', 'Rd6+', 'Ke5', 'Re6+', 'Kd5', 'Kf6', 'Rf4+', 'Kg5', 'Rd4', 'Re3', 'Ra4', 'Kf5', 'Kd4', 'Re4+', 'Kc5', 'Rxa4', 'Kb5', 'Rh4', 'Kc5', 'b4+', 'Kb5', 'Rh5', 'Ka4', 'Ke4', 'Kxa3', 'b5', 'Ka4', 'b6', 'Kb4', 'b7', 'Kc4', 'b8=Q', 'Kc3', 'Qe5+', 'Kd2', 'Rh2+', 'Kd1', 'Qa1#'];163;e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Bc5
Rated rapid game;https://lichess.org/IrrJSeXr;2023.12.15;?;gabrielvides;Salvaje_Unitario;1-0;1232;1240;;d4 Nf6 Bf4 d5 Nd2 Nc6 Ngf3 e5 Nxe5 Be6 Nxc6 bxc6 e3 Bb4 c3 Ba5 Qa4 Bb6 Qxc6+ Bd7 Qb7 Rc8 Qa6 O-O Qd3 Re8 Be2 c5 Nf3 c4 Qc2 Ne4 O-O Rc6 Ne5 Rf6 f3 Nd6 Bg5 Rf5 Bxd8;['d4', 'Nf6', 'Bf4', 'd5', 'Nd2', 'Nc6', 'Ngf3', 'e5', 'Nxe5', 'Be6', 'Nxc6', 'bxc6', 'e3', 'Bb4', 'c3', 'Ba5', 'Qa4', 'Bb6', 'Qxc6+', 'Bd7', 'Qb7', 'Rc8', 'Qa6', 'O-O', 'Qd3', 'Re8', 'Be2', 'c5', 'Nf3', 'c4', 'Qc2', 'Ne4', 'O-O', 'Rc6', 'Ne5', 'Rf6', 'f3', 'Nd6', 'Bg5', 'Rf5', 'Bxd8'];41;d4 Nf6 Bf4 d5 Nd2 Nc6 Ngf3 e5 Nxe5 Be6
Rated rapid game;https://lichess.org/lgGLIqGl;2023.12.15;?;ChiragBhojwani;Salvaje_Unitario;1-0;1238;1247;;e4 Nc6 Nc3 e5 Nf3 Bb4 Bc4 Nf6 d3 d5 exd5 Nxd5 Bd2 Bg4 h3 Bh5 Bxd5 Qxd5 Nxd5;['e4', 'Nc6', 'Nc3', 'e5', 'Nf3', 'Bb4', 'Bc4', 'Nf6', 'd3', 'd5', 'exd5', 'Nxd5', 'Bd2', 'Bg4', 'h3', 'Bh5', 'Bxd5', 'Qxd5', 'Nxd5'];19;e4 Nc6 Nc3 e5 Nf3 Bb4 Bc4 Nf6 d3 d5
Rated rapid game;https://lichess.org/xp6EMOJu;2023.12.15;?;Salvaje_Unitario;woomoo;0-1;1253;1241;;e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb5+ c6 dxc6 bxc6 Ba4 Nd5 b4 Qxg5 bxa5 Bd7 c4 Nf4 d4 Bb4+ Bd2 Nxg2+ Kf1 Bxd2 Nxd2 exd4 Ne4 Qg4 Nd6+ Ke7 Qxg4 Bxg4 Kxg2 Kxd6 Rad1 c5 Rd3 Bd7 Rg1 Bxa4 Kh1 Bc6+ f3 Be8 Rxg7 Bc6 Rxf7 Rae8 Rf6+ Kc7 Rf7+ Kb8 a6 Re3 Rb3+ Ka8 Rbb7 Bxb7 Rxb7 Rb8;['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Nf6', 'Ng5', 'd5', 'exd5', 'Na5', 'Bb5+', 'c6', 'dxc6', 'bxc6', 'Ba4', 'Nd5', 'b4', 'Qxg5', 'bxa5', 'Bd7', 'c4', 'Nf4', 'd4', 'Bb4+', 'Bd2', 'Nxg2+', 'Kf1', 'Bxd2', 'Nxd2', 'exd4', 'Ne4', 'Qg4', 'Nd6+', 'Ke7', 'Qxg4', 'Bxg4', 'Kxg2', 'Kxd6', 'Rad1', 'c5', 'Rd3', 'Bd7', 'Rg1', 'Bxa4', 'Kh1', 'Bc6+', 'f3', 'Be8', 'Rxg7', 'Bc6', 'Rxf7', 'Rae8', 'Rf6+', 'Kc7', 'Rf7+', 'Kb8', 'a6', 'Re3', 'Rb3+', 'Ka8', 'Rbb7', 'Bxb7', 'Rxb7', 'Rb8'];64;e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5
Rated rapid game;https://lichess.org/MrC4tpsI;2023.12.12;?;KnitChess;Salvaje_Unitario;1-0;1282;1258;;e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 a6 Bxc6 bxc6 Nxe5 d6 Nxc6 Qd7 Nd4 d5 e5 Qe7 Nc6 Qe6 Nb4 Qxe5+ Qe2 Qxe2+ Kxe2 d4 Ncd5 Nxd5 Nxd5 Bc5 Nxc7+ Kd8 Nxa8 Re8+ Kd3 Bf5+ Kc4 Re5 b4 Be6+ Kd3 Bxb4 Kxd4 Rd5+ Ke4 f5+ Kf4 h6 c3 g5+ Kf3 g4+ Kg3 Rd3+ Kh4 Be7+ Kh5 Bf8 Re1 Bf7+ Kh4 h5 Re3 Be7+ Kg3 h4+ Kf4 Bd6+ Kxf5 Rd5+ Kxg4 Bh5+ Kxh4 Be7+ Kg3 Rg5+ Kf4 Rxg2 Bb2 Bg5+ Ke4 Rg4+ Kf5 Bxe3 fxe3 Rg2 Rb1 Bg4+ Kf4 Bc8 d4 Rf2+ Kg3 Rf8 Ba3 Rg8+ Kf4 Rg4+ Ke5 Kd7 Nb6+ Kc7 Bc5 Rg5+ Kf6 Rf5+ Ke7 Rh5 Nxc8 Kxc8 Rb2 Rh7+ Kf6 Kd7 e4 Ke8 e5 Rf7+ Ke6;['e4', 'e5', 'Nf3', 'Nc6', 'Nc3', 'Nf6', 'Bb5', 'a6', 'Bxc6', 'bxc6', 'Nxe5', 'd6', 'Nxc6', 'Qd7', 'Nd4', 'd5', 'e5', 'Qe7', 'Nc6', 'Qe6', 'Nb4', 'Qxe5+', 'Qe2', 'Qxe2+', 'Kxe2', 'd4', 'Ncd5', 'Nxd5', 'Nxd5', 'Bc5', 'Nxc7+', 'Kd8', 'Nxa8', 'Re8+', 'Kd3', 'Bf5+', 'Kc4', 'Re5', 'b4', 'Be6+', 'Kd3', 'Bxb4', 'Kxd4', 'Rd5+', 'Ke4', 'f5+', 'Kf4', 'h6', 'c3', 'g5+', 'Kf3', 'g4+', 'Kg3', 'Rd3+', 'Kh4', 'Be7+', 'Kh5', 'Bf8', 'Re1', 'Bf7+', 'Kh4', 'h5', 'Re3', 'Be7+', 'Kg3', 'h4+', 'Kf4', 'Bd6+', 'Kxf5', 'Rd5+', 'Kxg4', 'Bh5+', 'Kxh4', 'Be7+', 'Kg3', 'Rg5+', 'Kf4', 'Rxg2', 'Bb2', 'Bg5+', 'Ke4', 'Rg4+', 'Kf5', 'Bxe3', 'fxe3', 'Rg2', 'Rb1', 'Bg4+', 'Kf4', 'Bc8', 'd4', 'Rf2+', 'Kg3', 'Rf8', 'Ba3', 'Rg8+', 'Kf4', 'Rg4+', 'Ke5', 'Kd7', 'Nb6+', 'Kc7', 'Bc5', 'Rg5+', 'Kf6', 'Rf5+', 'Ke7', 'Rh5', 'Nxc8', 'Kxc8', 'Rb2', 'Rh7+', 'Kf6', 'Kd7', 'e4', 'Ke8', 'e5', 'Rf7+', 'Ke6'];119;e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 a6 Bxc6 bxc6
Rated rapid game;https://lichess.org/N5wcK8nH;2023.12.12;?;Salvaje_Unitario;Dips214;1-0;1253;1217;;e4 d5 e5 e6 d4 c6 c3 Qb6 Nf3 Nh6 Bxh6 gxh6 b3 Na6 Be2 Bd7 O-O O-O-O c4 dxc4 Bxc4 Kb8 a3 Qc7 Nc3 b5 Bd3 f6 exf6 Qf4 f7 Qxf7 Ne5 Qg7 Nf3 h5 a4 b4 Bxa6 bxc3 Rc1 Bb4 Re1 Rhg8 Nh4 Qg4 g3 Qxh4 Qd3 Qg5 Rc2 c5 Qe4 Qf5 Qb7#;['e4', 'd5', 'e5', 'e6', 'd4', 'c6', 'c3', 'Qb6', 'Nf3', 'Nh6', 'Bxh6', 'gxh6', 'b3', 'Na6', 'Be2', 'Bd7', 'O-O', 'O-O-O', 'c4', 'dxc4', 'Bxc4', 'Kb8', 'a3', 'Qc7', 'Nc3', 'b5', 'Bd3', 'f6', 'exf6', 'Qf4', 'f7', 'Qxf7', 'Ne5', 'Qg7', 'Nf3', 'h5', 'a4', 'b4', 'Bxa6', 'bxc3', 'Rc1', 'Bb4', 'Re1', 'Rhg8', 'Nh4', 'Qg4', 'g3', 'Qxh4', 'Qd3', 'Qg5', 'Rc2', 'c5', 'Qe4', 'Qf5', 'Qb7#'];55;e4 d5 e5 e6 d4 c6 c3 Qb6 Nf3 Nh6
Rated rapid game;https://lichess.org/78MyxQln;2023.12.11;?;Salvaje_Unitario;JTourabi;1-0;1246;1276;;e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 Nxd4 d6 Qf3 Nxd4 Qxf7#;['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'h6', 'd4', 'exd4', 'Nxd4', 'd6', 'Qf3', 'Nxd4', 'Qxf7#'];13;e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 Nxd4 d6
Rated rapid game;https://lichess.org/3JLOy5oP;2023.12.10;?;SisyphusNYC;Salvaje_Unitario;0-1;1237;1240;;e4 Nc6 Nf3 e5 Bc4 Nf6 c3 d5 exd5 Nxd5 Qe2 Bd6 O-O Be6 Re1 f6 d4 O-O Bd3 f5 dxe5 Bc5 Ng5 Bd7 Nxh7 Kxh7 Qh5+ Kg8 Qg6 Nde7 Qg3 a5 Nd2 a4 a3 Ra5 Nf3 Bb6 e6 Be8 Nh4 Rd5 Bc2 g6 Bg5 Qd6 Bf4 Qc5 Be3 Qd6 Bf4 Qc5 Re3 Rd2 Bxf5 Nxf5 Nxg6 Bxg6 Qxg6+ Ng7 Rh3 Qxf2+ Kh1 Rxf4 Qh7+ Kf8 Qh8+ Ke7 Qxg7+ Kxe6 Qg6+ Rf6 Qe8+ Ne7 Qg8+ Nxg8;['e4', 'Nc6', 'Nf3', 'e5', 'Bc4', 'Nf6', 'c3', 'd5', 'exd5', 'Nxd5', 'Qe2', 'Bd6', 'O-O', 'Be6', 'Re1', 'f6', 'd4', 'O-O', 'Bd3', 'f5', 'dxe5', 'Bc5', 'Ng5', 'Bd7', 'Nxh7', 'Kxh7', 'Qh5+', 'Kg8', 'Qg6', 'Nde7', 'Qg3', 'a5', 'Nd2', 'a4', 'a3', 'Ra5', 'Nf3', 'Bb6', 'e6', 'Be8', 'Nh4', 'Rd5', 'Bc2', 'g6', 'Bg5', 'Qd6', 'Bf4', 'Qc5', 'Be3', 'Qd6', 'Bf4', 'Qc5', 'Re3', 'Rd2', 'Bxf5', 'Nxf5', 'Nxg6', 'Bxg6', 'Qxg6+', 'Ng7', 'Rh3', 'Qxf2+', 'Kh1', 'Rxf4', 'Qh7+', 'Kf8', 'Qh8+', 'Ke7', 'Qxg7+', 'Kxe6', 'Qg6+', 'Rf6', 'Qe8+', 'Ne7', 'Qg8+', 'Nxg8'];76;e4 Nc6 Nf3 e5 Bc4 Nf6 c3 d5 exd5 Nxd5
Rated rapid game;https://lichess.org/xQNV9PWE;2023.12.09;?;Salvaje_Unitario;th0mas_shelby2020;0-1;1246;1252;;e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d3 d6 Nbd2 Be6 Bb5 Qd7 a3 O-O-O b4 Bb6 O-O a6 Ba4 h6 c4 g5 h3 Rhg8 c5 dxc5 bxc5 Bxc5 Bb2 h5 Nc4 b5 Ncxe5 Nxe5 Nxe5 Qe7 Nc6 Qd6 Nxd8 bxa4 Bxf6 g4 Nxe6 fxe6 Qxa4 gxh3 g3 Qxg3+ Kh1 Qg2#;['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Bc5', 'c3', 'Nf6', 'd3', 'd6', 'Nbd2', 'Be6', 'Bb5', 'Qd7', 'a3', 'O-O-O', 'b4', 'Bb6', 'O-O', 'a6', 'Ba4', 'h6', 'c4', 'g5', 'h3', 'Rhg8', 'c5', 'dxc5', 'bxc5', 'Bxc5', 'Bb2', 'h5', 'Nc4', 'b5', 'Ncxe5', 'Nxe5', 'Nxe5', 'Qe7', 'Nc6', 'Qd6', 'Nxd8', 'bxa4', 'Bxf6', 'g4', 'Nxe6', 'fxe6', 'Qxa4', 'gxh3', 'g3', 'Qxg3+', 'Kh1', 'Qg2#'];52;e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d3 d6
Rated rapid game;https://lichess.org/viUpykdB;2023.12.09;?;Salvaje_Unitario;Robocon9001;1-0;1239;1282;;e4 e5 Nf3 Nc6 Bc4 Nf6 O-O d5 exd5 Nxd5 Nc3 a6 Nxd5 b5 Bb3 Bf5 Re1 f6 d3 Bb4 c3 Bc5 d4 Be7 Nxe7 Qxe7 d5 Rd8 Qe2 O-O dxc6+ Kh8 Nh4 Rd3 Nxf5 Qc5 Qxd3;['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Nf6', 'O-O', 'd5', 'exd5', 'Nxd5', 'Nc3', 'a6', 'Nxd5', 'b5', 'Bb3', 'Bf5', 'Re1', 'f6', 'd3', 'Bb4', 'c3', 'Bc5', 'd4', 'Be7', 'Nxe7', 'Qxe7', 'd5', 'Rd8', 'Qe2', 'O-O', 'dxc6+', 'Kh8', 'Nh4', 'Rd3', 'Nxf5', 'Qc5', 'Qxd3'];37;e4 e5 Nf3 Nc6 Bc4 Nf6 O-O d5 exd5 Nxd5
Rated rapid game;https://lichess.org/KlPoqu62;2023.12.08;?;GadiNoyman;Salvaje_Unitario;1-0;1202;1246;;d4 Nf6 Bf4 d5 Nd2 Nc6 e3 Bf5 Ngf3;['d4', 'Nf6', 'Bf4', 'd5', 'Nd2', 'Nc6', 'e3', 'Bf5', 'Ngf3'];9;d4 Nf6 Bf4 d5 Nd2 Nc6 e3 Bf5 Ngf3
Rated rapid game;https://lichess.org/480pGBfW;2023.12.07;?;littleDuc;Salvaje_Unitario;1-0;1257;1252;;e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 c6 b4 d5 Bd2 Ne7 Nc3 a6 Be2 Rg8 exd5 cxd5 O-O g6 Rfe1 Bf5 Bf3 Be6 Bxd5 Nxd5 Nxd5 Qd6 Nf6+;['e4', 'e5', 'Nf3', 'Nc6', 'd4', 'exd4', 'Nxd4', 'Nxd4', 'Qxd4', 'c6', 'b4', 'd5', 'Bd2', 'Ne7', 'Nc3', 'a6', 'Be2', 'Rg8', 'exd5', 'cxd5', 'O-O', 'g6', 'Rfe1', 'Bf5', 'Bf3', 'Be6', 'Bxd5', 'Nxd5', 'Nxd5', 'Qd6', 'Nf6+'];31;e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 c6
Rated rapid game;https://lichess.org/WydgI6oi;2023.12.06;?;Salvaje_Unitario;funky312002;0-1;1258;1255;;e4 e5 Nf3 Nc6 Bb5 Bd6 d4 Qe7 d5 Nd4 Nxd4 exd4 Qxd4 Bc5 Qxg7 Qf6 Qxf6 Nxf6 O-O Nxe4 Re1 Bxf2+ Kf1 Bxe1 Kxe1 Rg8 Kf1 c6 dxc6 dxc6 Ba4 Be6 Bf4 O-O-O Na3 Rd4 b3 Rgd8 Ke2 Nc3+ Ke3 Nxa4 bxa4 Rxa4 Nb1 Rxa2 Rxa2 Bxa2 Nc3 Be6 Ne4 a5 Nd6+ Kd7 h3 a4 g4 a3;['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'Bd6', 'd4', 'Qe7', 'd5', 'Nd4', 'Nxd4', 'exd4', 'Qxd4', 'Bc5', 'Qxg7', 'Qf6', 'Qxf6', 'Nxf6', 'O-O', 'Nxe4', 'Re1', 'Bxf2+', 'Kf1', 'Bxe1', 'Kxe1', 'Rg8', 'Kf1', 'c6', 'dxc6', 'dxc6', 'Ba4', 'Be6', 'Bf4', 'O-O-O', 'Na3', 'Rd4', 'b3', 'Rgd8', 'Ke2', 'Nc3+', 'Ke3', 'Nxa4', 'bxa4', 'Rxa4', 'Nb1', 'Rxa2', 'Rxa2', 'Bxa2', 'Nc3', 'Be6', 'Ne4', 'a5', 'Nd6+', 'Kd7', 'h3', 'a4', 'g4', 'a3'];58;e4 e5 Nf3 Nc6 Bb5 Bd6 d4 Qe7 d5 Nd4
Rated rapid game;https://lichess.org/RSFcufgV;2023.12.06;?;Salvaje_Unitario;EloPlanet;0-1;1263;1264;;e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 Bg5 h6 Bh4 Na5 c3 b6 b4 Nxc4 dxc4 Be7 Nxe5 Nxe4 Bxe7 Qxe7 Ng4 Nxc3+ Ne3 Nxd1;['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Nf6', 'd3', 'Bc5', 'Bg5', 'h6', 'Bh4', 'Na5', 'c3', 'b6', 'b4', 'Nxc4', 'dxc4', 'Be7', 'Nxe5', 'Nxe4', 'Bxe7', 'Qxe7', 'Ng4', 'Nxc3+', 'Ne3', 'Nxd1'];26;e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 Bg5 h6
Rated rapid game;https://lichess.org/HxcR8ngd;2023.12.05;?;BakriNass;Salvaje_Unitario;1-0;1288;1269;;e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 h3 O-O O-O d6 Re1 Nd4 Ng5 Nd7 Qh5 h6 Nxf7 Nxc2 Nxd8+;['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Nf6', 'Nc3', 'Bc5', 'h3', 'O-O', 'O-O', 'd6', 'Re1', 'Nd4', 'Ng5', 'Nd7', 'Qh5', 'h6', 'Nxf7', 'Nxc2', 'Nxd8+'];21;e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 h3 O-O
Rated rapid game;https://lichess.org/ti6pXYgr;2023.12.05;?;hermess24;Salvaje_Unitario;0-1;1232;1263;;e4 e5 Nf3 Nc6 Bc4 Nf6 O-O Nxe4 d3 Nd6 Nc3 Nd4 Nxe5 f6 Nf3 b5 Bb3 Nxb3 axb3 b4 Nd5 a5 Bf4 Bb7 c4 bxc3 bxc3 Bxd5 Re1+ Be7 c4 Bxf3 Qxf3 O-O Qg3 Nf5 Qg4 Bb4 Re2 Nd4 Bh6 Nxe2+ Kf1 Rf7 Kxe2 Qe7+ Kf1 Kh8 Re1 Qxe1#;['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Nf6', 'O-O', 'Nxe4', 'd3', 'Nd6', 'Nc3', 'Nd4', 'Nxe5', 'f6', 'Nf3', 'b5', 'Bb3', 'Nxb3', 'axb3', 'b4', 'Nd5', 'a5', 'Bf4', 'Bb7', 'c4', 'bxc3', 'bxc3', 'Bxd5', 'Re1+', 'Be7', 'c4', 'Bxf3', 'Qxf3', 'O-O', 'Qg3', 'Nf5', 'Qg4', 'Bb4', 'Re2', 'Nd4', 'Bh6', 'Nxe2+', 'Kf1', 'Rf7', 'Kxe2', 'Qe7+', 'Kf1', 'Kh8', 'Re1', 'Qxe1#'];50;e4 e5 Nf3 Nc6 Bc4 Nf6 O-O Nxe4 d3 Nd6
Rated rapid game;https://lichess.org/zcN74zy7;2023.12.05;?;Rabzmuz;Salvaje_Unitario;0-1;1183;1259;;e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 d4 exd4 Nxd4 Bxd4 Nb5 d5 Nxd4 Nxd4 Qxd4 dxc4 Qxc4 O-O Bg5 h6 Bxf6 Qxf6 O-O a6 Rae1 b5 Qxc7 Bg4 e5 Qg5 e6 Bh3 exf7+ Rxf7 g3;['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Nf6', 'Nc3', 'Bc5', 'd4', 'exd4', 'Nxd4', 'Bxd4', 'Nb5', 'd5', 'Nxd4', 'Nxd4', 'Qxd4', 'dxc4', 'Qxc4', 'O-O', 'Bg5', 'h6', 'Bxf6', 'Qxf6', 'O-O', 'a6', 'Rae1', 'b5', 'Qxc7', 'Bg4', 'e5', 'Qg5', 'e6', 'Bh3', 'exf7+', 'Rxf7', 'g3'];37;e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 d4 exd4
Rated rapid game;https://lichess.org/GALZqgRO;2023.12.05;?;Salvaje_Unitario;shamamed;0-1;1264;1283;;e4 e5 Nf3 Nc6 d4 Qf6 d5 Nce7 Nc3 c6 dxc6 bxc6 Bd2 Ng6 g3 Bc5 Be2 d6 O-O Bg4 a3 Bxf3 Bxf3 N8e7 b4 Bd4 Rb1 a6 b5 axb5 Be3 Bxc3 Rb3 Bd4 c3 Bxe3 fxe3 Qe6 Bh5 Kd7 c4 Qxc4 Be2 Qxe4 Rxf7 Qxe3+ Kg2 Qe4+ Bf3 Qc4 Rd3 Qxf7 Rxd6+ Kc7 Rd7+ Kc8 Bxc6 Qa2+ Kh1 Nxc6 Rxg7 Ra7 Qg4+ Kb8 Qe6;['e4', 'e5', 'Nf3', 'Nc6', 'd4', 'Qf6', 'd5', 'Nce7', 'Nc3', 'c6', 'dxc6', 'bxc6', 'Bd2', 'Ng6', 'g3', 'Bc5', 'Be2', 'd6', 'O-O', 'Bg4', 'a3', 'Bxf3', 'Bxf3', 'N8e7', 'b4', 'Bd4', 'Rb1', 'a6', 'b5', 'axb5', 'Be3', 'Bxc3', 'Rb3', 'Bd4', 'c3', 'Bxe3', 'fxe3', 'Qe6', 'Bh5', 'Kd7', 'c4', 'Qxc4', 'Be2', 'Qxe4', 'Rxf7', 'Qxe3+', 'Kg2', 'Qe4+', 'Bf3', 'Qc4', 'Rd3', 'Qxf7', 'Rxd6+', 'Kc7', 'Rd7+', 'Kc8', 'Bxc6', 'Qa2+', 'Kh1', 'Nxc6', 'Rxg7', 'Ra7', 'Qg4+', 'Kb8', 'Qe6'];65;e4 e5 Nf3 Nc6 d4 Qf6 d5 Nce7 Nc3 c6
